City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,sorland,67.667,12.6934,4.92,84,100,10.46,NO,1680916933
365,loiza,18.4313,-65.8802,26.0,89,20,0.0,PR,1680917097
366,bandarbeyla,9.4942,50.8122,26.7,72,73,3.01,SO,1680917097
367,cap-aux-meules,47.3821,-61.8597,0.03,74,75,7.2,CA,1680917097
368,hailar,49.2,119.7,5.39,24,6,5.44,CN,1680917097
369,sao felix do xingu,-6.6447,-51.995,20.8,99,94,0.58,BR,1680917098
370,constitucion,-35.3333,-72.4167,15.19,54,61,4.39,CL,1680917019
371,levelland,33.5873,-102.378,15.66,30,100,4.79,US,1680916859
372,vila,42.0304,-8.1588,9.49,45,94,1.42,PT,1680917528
373,moberly,39.4184,-92.4382,10.99,37,0,2.57,US,1680917098
374,dingle,10.9995,122.6711,29.0,64,30,4.83,PH,1680917099
375,songea,-10.6833,35.65,16.7,99,78,0.92,TZ,1680917099
376,stribro,49.7529,13.0041,4.7,100,100,1.28,CZ,1680917099
377,lensk,60.7253,114.9278,-12.64,74,100,5.66,RU,1680917099
378,maldonado,-34.6667,-54.9167,19.52,89,0,1.39,UY,1680916863
379,rionegro,6.1552,-75.3737,15.96,99,75,1.03,CO,1680917100
380,pevek,69.7008,170.3133,-23.91,92,84,0.7,RU,1680916921
381,svetlaya,46.5389,138.3297,3.78,76,100,1.37,RU,1680917100
382,meulaboh,4.1363,96.1285,25.09,86,100,1.89,ID,1680917101
383,poddorye,57.4695,31.1156,1.45,86,0,1.62,RU,1680917101
384,libenge,3.65,18.6333,24.07,72,41,1.3,CD,1680917101
385,sanandaj,35.3144,46.9923,2.01,70,0,0.0,IR,1680916803
386,honningsvag,70.9821,25.9704,2.86,87,100,7.72,NO,1680917102
387,teruel,40.6667,-0.6667,7.52,41,56,1.77,ES,1680917102
388,saint-augustin,51.226,-58.6502,-1.19,62,83,7.66,CA,1680917102
389,banda aceh,5.5577,95.3222,26.78,79,100,1.74,ID,1680917103
390,sompeta,18.9333,84.6,26.61,72,0,1.98,IN,1680917103
391,lunel,43.6778,4.1361,10.53,57,0,4.63,FR,1680917104
392,lerwick,60.1545,-1.1494,7.0,89,14,7.5,GB,1680917104
393,geraldton,-28.7667,114.6,21.23,56,0,4.63,AU,1680917104
394,yar-sale,66.8333,70.8333,-9.04,94,100,7.03,RU,1680917105
395,road town,18.4167,-64.6167,26.02,69,40,6.69,VG,1680917106
396,zhezkazgan,47.8043,67.7144,0.99,80,100,8.0,KZ,1680917106
397,ferme-neuve,46.7001,-75.4493,-5.4,86,59,3.05,CA,1680917106
398,harur,12.0667,78.5,22.34,82,4,1.37,IN,1680917106
399,laksar,29.7667,78.05,16.02,37,0,1.23,IN,1680917107
400,nemuro,43.3236,145.575,2.53,96,100,3.27,JP,1680917107
401,port blair,11.6667,92.75,27.02,83,20,1.03,IN,1680916951
402,inverness,57.4791,-4.224,5.95,93,8,0.0,GB,1680916988
403,borgarnes,64.5383,-21.9206,9.34,76,100,11.33,IS,1680917103
404,praia,14.9215,-23.5087,22.3,73,40,6.69,CV,1680917108
405,ambon,-3.6954,128.1814,29.08,74,40,2.57,ID,1680916939
406,tarancon,40.0085,-3.0073,11.07,29,7,1.26,ES,1680917109
407,naze,28.3667,129.4833,18.51,57,0,8.79,JP,1680917109
408,otjiwarongo,-20.4637,16.6477,17.0,50,100,2.35,NA,1680917110
409,mayskiy,47.6931,40.1025,10.67,80,100,4.12,RU,1680917540
410,gizo,-8.103,156.8419,29.28,65,100,1.23,SB,1680917110
411,silale,55.4906,22.1814,9.0,96,100,1.84,LT,1680917111
412,sao miguel do araguaia,-13.275,-50.1628,23.02,88,100,1.28,BR,1680917111
413,severo-yeniseyskiy,60.3725,93.0408,-22.01,97,100,3.37,RU,1680917111
414,urucui,-7.2294,-44.5561,24.31,84,100,0.7,BR,1680917112
415,kholodnyy,62.7167,147.95,-16.4,80,100,1.13,RU,1680917112
416,sao goncalo do amarante,-3.6072,-38.9683,25.63,95,71,1.44,BR,1680917112
417,allapalli,19.4167,80.0667,27.12,50,100,0.94,IN,1680917113
418,kheralu,23.8833,72.6167,23.19,29,1,2.44,IN,1680917113
419,manicore,-5.8092,-61.3003,22.51,93,90,0.79,BR,1680917113
420,nhulunbuy,-12.2333,136.7667,30.34,74,75,3.6,AU,1680917115
421,vilhena,-12.7406,-60.1458,19.87,98,97,1.08,BR,1680917096
422,ucluelet,48.9329,-125.5528,7.83,86,100,3.42,CA,1680917116
423,ust-uda,54.1742,103.0304,-3.14,76,100,5.57,RU,1680917116
424,houma,29.5958,-90.7195,21.67,92,75,2.57,US,1680917037
425,alofi,-19.0595,-169.9187,28.94,70,23,5.14,NU,1680917545
426,kruisfontein,-34.0033,24.7314,16.05,85,100,3.44,ZA,1680917118
427,imeni poliny osipenko,52.4201,136.4853,-2.53,90,100,6.47,RU,1680917118
428,copiapo,-27.3667,-70.3333,15.83,65,0,0.31,CL,1680917118
429,uberaba,-19.7483,-47.9319,20.32,100,100,3.6,BR,1680916953
430,hervey bay,-25.2986,152.8535,27.67,50,0,4.28,AU,1680917031
431,yagodnoye,62.55,149.6667,-12.74,77,11,0.94,RU,1680917120
432,lambarene,-0.7001,10.2406,24.42,97,100,0.53,GA,1680917120
433,ewa beach,21.3156,-158.0072,26.97,72,75,4.63,US,1680917121
434,pimentel,-6.8367,-79.9342,28.16,78,75,3.6,PE,1680917121
435,santa helena de goias,-17.8136,-50.5969,21.8,88,91,0.13,BR,1680916869
436,evensk,61.95,159.2333,-12.6,86,41,0.91,RU,1680917123
437,malinovoye ozero,51.6753,79.7825,-4.27,67,100,6.27,RU,1680917123
438,saint albans,51.75,-0.3333,6.1,93,1,2.06,GB,1680917124
439,san rafael,-34.6177,-68.3301,22.7,43,69,3.54,AR,1680917124
440,manggar,-2.8833,108.2667,26.88,73,97,1.16,ID,1680917124
441,okhotsk,59.3833,143.3,-10.5,73,14,4.48,RU,1680917126
442,puerto del rosario,28.5004,-13.8627,17.86,72,20,2.06,ES,1680917126
443,sioux lookout,50.1001,-91.917,-0.96,55,20,1.03,CA,1680917084
444,salinas,36.6777,-121.6555,17.05,72,100,3.6,US,1680917127
445,sumter,28.7086,-82.0831,25.57,74,96,2.39,US,1680917127
446,anshun,26.25,105.9333,8.74,84,100,4.48,CN,1680916981
447,orapa,-21.2833,25.3667,21.02,40,0,2.52,BW,1680917128
448,kyren,51.6828,102.1408,4.97,47,100,1.02,RU,1680917128
449,zelenoborskiy,66.845,32.3622,1.21,93,100,4.46,RU,1680917129
450,ternate,0.8,127.4,27.66,79,100,4.18,ID,1680917129
451,show low,34.2542,-110.0298,14.78,17,0,6.69,US,1680917129
452,vanavara,60.34,102.2797,-21.56,83,71,5.71,RU,1680917130
453,hermiston,45.8404,-119.2895,17.27,56,75,3.09,US,1680916834
454,orlik,52.5178,99.825,-3.79,66,50,0.97,RU,1680917131
455,ayan,56.45,138.1667,-5.38,77,95,4.0,RU,1680917132
456,avera,33.194,-82.5271,11.88,88,100,7.47,US,1680917132
457,dryden,49.7833,-92.7503,1.16,44,0,1.03,CA,1680917132
458,cazones,20.7167,-97.3167,19.89,100,100,2.57,MX,1680917133
459,verkhniy landekh,56.8389,42.5994,-0.45,80,5,2.35,RU,1680917133
460,kalabo,-14.97,22.6814,18.25,78,100,1.38,ZM,1680917133
461,aksha,50.2814,113.2867,5.83,39,5,2.26,RU,1680917134
462,straumen,63.8709,11.2999,2.0,81,100,2.38,NO,1680917134
463,yayva,59.3303,57.2641,-4.89,88,19,1.29,RU,1680917134
464,balaipungut,1.05,101.2833,24.25,90,100,1.45,ID,1680917135
465,san lazaro,18.0387,-88.6622,23.95,74,0,2.42,BZ,1680917135
466,sassandra,4.95,-6.0833,25.41,91,33,2.54,CI,1680917135
467,tucuman,-26.8241,-65.2226,20.0,83,0,3.09,AR,1680916889
468,talnakh,69.4865,88.3972,-33.55,93,28,1.32,RU,1680917136
469,kununurra,-15.7667,128.7333,29.99,74,100,2.57,AU,1680917136
470,murakami,38.2333,139.4833,12.94,77,100,4.47,JP,1680917137
471,pasni,25.2631,63.471,23.01,68,0,2.76,PK,1680917137
472,magadan,59.5667,150.8,-7.17,73,21,0.75,RU,1680917137
473,san lorenzo,-25.3333,-57.5333,20.52,88,0,0.0,PY,1680917137
474,akoupe,6.39,-3.9003,22.7,97,100,1.02,CI,1680917138
475,beira,-19.8436,34.8389,22.05,100,0,2.06,MZ,1680917138
476,maniitsoq,65.4167,-52.9,-2.89,68,100,6.81,GL,1680917139
477,tayoltita,24.0833,-105.9333,21.21,27,0,2.1,MX,1680917139
478,mehran,33.1222,46.1646,19.63,23,0,0.97,IR,1680917030
479,santa margherita ligure,44.3346,9.212,10.97,88,100,3.31,IT,1680917139
480,dicabisagan,17.0818,122.4157,27.46,68,100,3.51,PH,1680917139
481,salalah,17.0151,54.0924,27.05,74,20,1.03,OM,1680917140
482,sondrio,46.169,9.8692,8.21,70,85,0.45,IT,1680917140
483,longyearbyen,78.2186,15.6401,-11.09,73,75,4.63,SJ,1680917564
484,botou,38.0667,116.5667,13.83,25,0,5.01,CN,1680917141
485,hamilton,39.1834,-84.5333,10.0,50,0,4.12,US,1680917363
486,jiblah,13.9216,44.1467,16.36,72,89,1.59,YE,1680917141
487,datong,40.0936,113.2914,5.37,26,3,3.13,CN,1680917142
488,jiazi,22.8779,116.067,19.33,70,48,9.1,CN,1680917142
489,provideniya,64.3833,-173.3,-18.52,70,22,1.53,RU,1680917565
490,pacific grove,36.6177,-121.9166,15.5,80,100,4.92,US,1680916940
491,berlevag,70.8578,29.0864,2.0,87,100,4.12,NO,1680917143
492,ilam,26.9167,87.9167,17.93,43,19,2.25,NP,1680917143
493,manacapuru,-3.2997,-60.6206,24.52,88,52,2.3,BR,1680917143
494,broadview heights,41.3139,-81.6851,3.61,59,40,3.09,US,1680917143
495,coalinga,36.1397,-120.3602,21.14,39,100,1.3,US,1680917143
496,emerald,-23.5333,148.1667,27.97,39,0,5.96,AU,1680917144
497,moose factory,51.2585,-80.6094,-4.0,50,20,2.57,CA,1680917144
498,matay,28.419,30.7792,20.43,37,37,1.76,EG,1680917144
499,kurilsk,45.2333,147.8833,1.88,97,100,1.88,RU,1680917145
500,muncar,-8.4333,114.3333,26.83,76,81,0.81,ID,1680917145
501,bengkulu,-3.8004,102.2655,27.51,70,54,1.31,ID,1680917568
502,oriximina,-1.7656,-55.8661,23.41,92,81,1.48,BR,1680917145
503,nouadhibou,20.931,-17.0347,17.99,88,66,6.17,MR,1680917569
504,ukiah,39.1502,-123.2078,15.24,67,40,2.68,US,1680917146
505,tual,-5.6667,132.75,27.77,80,98,7.31,ID,1680917146
506,pangnirtung,66.1451,-65.7125,-23.7,87,36,2.8,CA,1680917146
507,hobyo,5.3505,48.5268,27.21,64,16,5.93,SO,1680917147
508,leningradskiy,69.3833,178.4167,-21.03,91,100,4.8,RU,1680916909
509,laguna,38.421,-121.4238,17.1,68,40,4.12,US,1680916898
510,arona,28.0996,-16.681,14.12,71,20,1.54,ES,1680917147
511,wagar,16.1525,36.2032,24.23,59,2,4.79,SD,1680917112
512,emba,48.8264,58.1442,3.81,73,76,8.93,KZ,1680917148
513,fort saint james,54.4333,-124.25,5.61,74,29,3.19,CA,1680917148
514,carman,49.4992,-98.0016,-5.81,86,100,2.57,CA,1680917148
515,kargasok,59.0556,80.8572,-12.26,82,96,5.97,RU,1680917149
516,gorontalo,0.5412,123.0595,28.29,78,67,2.31,ID,1680917149
517,chake chake,-5.2459,39.7666,26.01,80,100,2.25,TZ,1680917039
518,reconquista,-29.15,-59.65,19.38,73,0,3.28,AR,1680917149
519,mormugao,15.4,73.8,26.59,83,75,1.54,IN,1680917150
520,zaranj,30.9667,61.8833,23.02,20,8,2.97,AF,1680917150
521,vila velha,-20.3297,-40.2925,25.97,91,75,1.54,BR,1680917152
522,gilbues,-9.8317,-45.3439,25.02,59,55,0.25,BR,1680917152
523,rocha,-34.4833,-54.3333,13.53,86,0,0.73,UY,1680917574
524,rocky mountain house,52.3668,-114.9188,7.06,61,100,2.06,CA,1680916887
525,omaruru,-21.4333,15.9333,17.67,48,43,1.99,NA,1680917153
526,lop buri,14.7981,100.654,29.16,64,94,3.69,TH,1680917153
527,haikou,20.0458,110.3417,23.07,88,100,5.0,CN,1680917153
528,smirnykh,49.75,142.8333,1.24,90,93,1.95,RU,1680917153
529,havre-saint-pierre,50.2334,-63.5986,-1.8,46,100,9.26,CA,1680917153
530,salinopolis,-0.6136,-47.3561,25.32,82,100,3.83,BR,1680917154
531,saldanha,-33.0117,17.9442,15.27,80,100,8.91,ZA,1680917154
532,faya,18.3851,42.4509,15.06,78,59,2.97,SA,1680917576
533,cabo rojo,18.0866,-67.1457,22.76,73,100,3.45,PR,1680917154
534,yeppoon,-23.1333,150.7333,30.88,57,10,2.96,AU,1680917155
535,dalvik,65.9702,-18.5286,8.96,91,93,2.47,IS,1680917577
536,lingao,19.9103,109.6859,22.74,88,100,8.24,CN,1680917577
537,dhidhdhoo,6.8833,73.1,28.15,71,47,3.18,MV,1680917577
538,aklavik,68.2191,-135.0107,-13.2,90,100,3.51,CA,1680917578
539,revda,56.801,59.9303,-4.86,54,21,2.07,RU,1680917578
540,oussouye,12.485,-16.5469,24.1,76,12,3.86,SN,1680917578
541,usinsk,65.9939,57.5281,0.31,89,93,8.86,RU,1680917579
542,tazmalt,36.3868,4.3989,9.55,45,0,1.1,DZ,1680917579
543,chimbote,-9.0853,-78.5783,26.14,73,100,2.37,PE,1680917579
544,terra roxa,-23.8557,-50.0314,17.66,97,97,1.76,BR,1680917579
545,buraydah,26.326,43.975,17.25,43,90,3.19,SA,1680917580
546,linxia,35.6003,103.2064,9.2,43,0,0.71,CN,1680917580
547,bida,9.0833,6.0167,28.9,52,100,2.18,NG,1680917580
548,mackenzie,55.2999,-123.1698,6.12,45,75,5.66,CA,1680917436
549,calbuco,-41.768,-73.1273,10.56,84,100,5.82,CL,1680917580
